Id,Name,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,CreatedDate,LastModifiedDate,OwnerId,IsDeleted
3b8f033c-2915-4002-adf8-2ad2dce973a1,Howard-Snyder,Partner,Finance,15515957,2490,420 Michelle Fall Apt. 773,East Jessica,Indiana,41921,Gabon,756.925.3464x9785,https://www.payne-mejia.com/,2024-05-05T15:29:21,2025-05-22T20:31:19,7cb0ce10-2339-4ae0-b7d8-1039db91013b,False
5be7c428-e0ab-4af2-beae-931e7f2bfce0,"Hernandez, Evans and Davis",Prospect,Finance,4395197,9320,21756 Angela Walks,New Kenneth,Georgia,02867,Uganda,+1-201-523-6976,https://johnson.biz/,2025-07-06T10:05:41,2025-10-28T06:03:18,f5e31b31-1cb5-4cac-a5c7-0fbf1a698b71,False
29702fad-559c-4eab-9632-ab189471f458,"Dawson, Smith and Smith",Partner,Finance,6157475,9379,0228 Wheeler Shoals Suite 832,Jenkinsberg,Florida,00743,Saint Barthelemy,+1-642-342-1844x187,http://grimes-rush.biz/,2025-11-03T04:49:53,2025-11-05T20:59:53,55dcae12-b6f4-40eb-a769-f4c67a48fab5,False
549f4420-7669-490c-b110-0a3566420395,Trevino Ltd,Competitor,Healthcare,18786577,9559,439 Mccann Forges Suite 679,Sarahaven,Florida,55924,Cameroon,+1-277-596-9201,http://west.org/,2024-05-24T17:59:37,2024-09-24T14:08:49,e2085fa1-84a6-4cd8-a1a7-d6b6751c3491,False
85b2c78b-31a3-4e90-8792-a8e22f47c73c,Roberts-Reeves,Competitor,Manufacturing,41906728,4400,6508 Fletcher Bypass Suite 672,Cummingsfurt,Rhode Island,71197,Peru,837.985.6473x796,https://www.white.com/,2022-03-17T23:31:27,2024-05-03T15:32:55,755f0316-dd81-48f0-b0e7-e7549795dfb1,False
925e2289-c94e-4088-9e1d-98b46ef27d81,Manning Inc,Partner,Technology,38214993,8495,3391 Raymond Squares Apt. 964,North Vickie,Alabama,21236,Samoa,+1-875-800-6510x0156,http://murray.biz/,2024-02-08T03:27:29,2025-08-26T00:34:31,d876c2c8-7c7d-41f0-aaa3-9114c459ff78,False
2f7053f8-673c-426a-ac6e-497d798f1080,Nicholson and Sons,Customer,Technology,46857261,5037,20906 Gail Prairie Apt. 031,Horneburgh,South Carolina,51263,Bhutan,916.462.7773,http://www.simmons-jackson.org/,2023-07-09T04:58:59,2023-11-07T02:12:45,135c6f26-d24f-4b41-a8b4-29bfabc945e5,False
896d1664-1891-484b-a2d2-887f61e9a105,Anderson-Ramirez,Customer,Retail,23322534,8705,182 Cox Ridges Apt. 610,Jamiefort,Rhode Island,06529,Togo,+1-235-292-7279x44639,https://molina.com/,2025-01-25T12:46:13,2025-08-25T22:14:39,3f5c6960-433d-440a-9151-4c47ad57c03e,False
349006fa-c939-4dcc-bfa5-3260cc2ef3ec,"Harris, Powers and Oneal",Prospect,Finance,25675868,5161,160 Gary Path,East Amanda,California,51234,Bahrain,577-843-4723x415,http://moore.com/,2025-07-03T09:08:07,2025-12-19T07:13:20,4be23f2c-95c5-4ed4-8fc0-b46deda0605e,False
0c3ebc5e-5ebc-4dad-81a8-8ad5448adaa9,Woods Inc,Competitor,Technology,5956226,2783,91696 Scott Mountain Apt. 639,North Kendramouth,Kentucky,29789,Bolivia,9942956899,https://www.taylor.org/,2024-02-20T02:37:23,2025-01-17T06:35:58,882a3a6b-d732-4e4d-b302-80379d6feed0,False
3ea1b62b-3a92-4c50-bde0-8ed97ac67e87,"Fuller, Smith and Smith",Prospect,Finance,19615944,8385,61420 Trevino Canyon,Riggsbury,Nevada,56966,Saint Vincent and the Grenadines,9418225543,http://reed-cox.net/,2025-07-21T06:38:39,2025-10-09T20:04:25,6c180e67-afc6-4e10-b67e-a151e7ca7a1c,False
77c49f0f-f524-474e-ac52-6d4eb0266449,"Duarte, Yates and Underwood",Competitor,Manufacturing,22830436,3233,8431 Reilly Falls,Timothyland,North Carolina,70846,Bouvet Island (Bouvetoya),763-538-8628x815,https://www.andrews.org/,2022-06-07T19:27:36,2022-10-02T22:47:15,370d1be7-9131-4e8a-9d3d-ff85503e94ca,False
9c38d05e-5562-4b36-8928-011db8fd9367,Harrison-Walker,Customer,Manufacturing,49193185,7544,0809 Jennifer Crossroad Apt. 404,Braunmouth,West Virginia,59219,Egypt,001-224-677-0413x41216,http://newman-gibbs.net/,2022-12-28T07:57:28,2023-01-31T13:08:11,22ab671b-9fb3-40a1-b42f-bf18c79091bf,False
c02768e7-8e7f-4c96-aa0b-837265fdbdf0,Hughes-Collins,Customer,Technology,26808051,1747,03751 Curtis Passage Suite 272,Yvonneton,Tennessee,72946,Macao,821-689-5331x311,https://cline.com/,2025-03-02T02:24:17,2025-06-20T05:54:42,a4c3b53b-f20d-494f-b78b-a7f46ec8c488,False
f0485876-76bf-4989-ac7d-78d0d04d2d50,"Jacobs, Flores and Pierce",Customer,Finance,29451626,8412,6405 Hill Grove,Morrismouth,Vermont,41061,Paraguay,+1-790-549-4426x018,https://wells.com/,2024-07-08T18:52:02,2024-10-18T08:37:50,49c54e9c-86cb-4213-938a-e10f5b766920,False
68efdf7f-8a89-496d-8809-f0d6e730b150,"Burns, Stanton and Knox",Prospect,Finance,33740814,4732,1362 Johnson Streets Suite 547,Williamsview,Washington,71049,Samoa,001-977-474-6771x01542,https://dyer.com/,2024-07-23T17:09:26,2025-05-29T03:25:32,bf8b1e02-a2e6-4ef1-9625-8284ea5eb9ec,False
4a2d0759-1c48-48c8-829a-4dc3f00f8799,Coleman LLC,Customer,Healthcare,29859914,4168,9395 Cynthia Lodge Apt. 732,Griffintown,Ohio,03343,Cayman Islands,919-316-4635,http://www.chaney-harper.com/,2023-09-09T09:16:18,2025-05-28T07:08:07,08e8eacc-1a14-4767-9aa7-dca8e382633b,False
0140ac9e-d8ff-49ec-805e-63662e0fa86e,Anderson Inc,Prospect,Manufacturing,30600561,4104,14187 Crystal Circle,North Carl,Illinois,80643,Bermuda,001-480-706-9776,https://jordan.biz/,2024-05-18T13:25:47,2025-09-21T04:05:05,6a05f069-85d6-49da-a90c-2ecfd8e91ee0,False
0ca55d5b-2512-468b-b41f-7169b32743c6,Morales Group,Customer,Retail,33990950,4119,815 Jeremy Locks,Thomasview,Iowa,82700,Azerbaijan,4799059402,https://humphrey-thomas.biz/,2025-06-21T11:40:33,2025-09-30T13:37:10,ac03f4ca-2b55-42a9-8345-e452324c7e31,False
0522022b-727c-4340-948b-e36b15e9177f,Estrada PLC,Competitor,Finance,48265478,5218,25314 Callahan Haven Suite 202,Brittanyton,Missouri,45844,Bulgaria,779.742.7908,http://www.robinson-collier.com/,2024-06-04T22:13:32,2025-02-04T22:55:25,2d33db85-45f3-4f58-b543-eb82367d4ffe,False
7c7f87c9-f630-4d86-b56b-a340d0fc2868,Adams Ltd,Prospect,Healthcare,4275782,5491,853 Dan Corners,New Crystalstad,Kansas,93090,Spain,882.484.4442x5855,http://www.richards.com/,2022-12-02T13:50:38,2023-03-25T23:56:15,0458d323-d854-425d-a145-294ae57c1573,False
5095d927-47fa-4537-8304-49ed1f07c711,"Torres, Martin and Gallagher",Prospect,Finance,42547732,4632,86289 Jones Inlet,East Brittany,California,88531,Faroe Islands,+1-459-314-2601x124,http://www.bailey-park.com/,2022-04-01T10:03:03,2023-03-06T23:43:25,354904b7-f601-4106-b7fd-69d21094a61b,False
5a0ba2b9-0a87-4dcb-ab3a-9525b9255fad,Young-Johnson,Customer,Retail,47540507,3863,07997 Crosby Roads,North Carolynfurt,North Carolina,66689,Hong Kong,(394)909-4886x751,https://evans.net/,2022-08-24T04:59:44,2025-02-28T11:48:17,504a2f9d-6ed1-4138-98cf-8e74bc3bd93e,False
a7fa52e2-e0d4-4881-853b-0998596051d9,"Ortiz, Wright and Parrish",Partner,Finance,31518826,537,29250 Wagner Mills Suite 639,East Alejandra,Massachusetts,03588,Sierra Leone,765.277.5468,https://www.perry.com/,2023-05-13T05:42:44,2025-03-16T19:28:04,e7f68ce9-3d36-4286-8d64-fbd851adb100,False
73c0008d-99f6-4590-9e6b-48e992f679d7,"Bailey, Williams and Rodriguez",Prospect,Finance,41894156,8318,4555 Thomas Loaf Suite 392,Manuelland,Tennessee,71692,Reunion,8877449020,http://sellers.net/,2025-05-27T09:59:27,2025-12-18T13:34:44,f0ced17d-7a1e-4ecd-9c69-35e905a2f598,False
cf793199-d6c1-4a24-905b-27d4dca138c6,"Richardson, Miller and Cooper",Competitor,Technology,35808551,838,38704 Petty Rue Suite 065,Kathychester,Oregon,00617,India,001-515-500-5441x195,http://www.castro.biz/,2025-06-03T08:25:31,2025-11-17T00:47:11,c1889aec-c42b-48d8-a2c3-52f841d0e621,False
62ff4f40-d6ac-4b19-8a78-9539a989438d,"Holt, Goodwin and Miller",Partner,Healthcare,42313207,8027,35530 Greg Street Suite 692,Jamesside,New York,75699,United Arab Emirates,614-444-2272,http://meyer.info/,2025-06-28T12:23:17,2025-12-05T19:37:32,0c15df0d-35f1-4d06-a52c-ec9fc9b0ef37,False
ea6c9884-d837-4f7a-8d97-fb54215b6896,Dunn-Thomas,Competitor,Retail,29542883,2616,1850 Michael Squares Apt. 512,Wilkersonstad,Washington,01427,Chile,774.759.9313x3155,https://www.jackson.com/,2024-01-08T11:34:38,2024-08-04T13:19:26,97f868f8-a7b1-41b5-83f5-1a6544c541c6,False
2d10a554-538b-4bae-894e-d6c856913fac,Phillips Group,Partner,Retail,9627294,321,1830 Christopher Meadows,Staffordville,Iowa,31201,Moldova,4324620967,http://holland.com/,2024-06-09T23:15:52,2025-03-20T06:27:55,dbe808f5-4c28-4aa9-b79d-c411a93cfd16,False
300c0013-2f0f-44f7-b94f-16a6d78973ce,"Bennett, Jones and Arellano",Partner,Healthcare,40757912,4904,8401 Francis Wells Suite 656,Moorefurt,Arizona,78384,Cameroon,001-358-646-2713x68466,http://jackson.info/,2024-01-03T06:24:42,2025-07-14T20:12:03,2be7b330-f948-438d-bca1-ce5285119ffb,False
11093e30-4db2-46c6-b370-626d5cb7accc,Fields Group,Partner,Retail,17699146,9910,438 Jessica Common,Cartermouth,Maryland,40913,Belarus,001-563-800-4391x880,http://www.brown.info/,2024-06-05T07:47:18,2025-08-13T13:53:57,5e4d436f-9c77-4882-b996-f4337c3539e9,True
aec2e8d1-3284-436f-8235-f238612d7dc3,"Marks, Gordon and Snyder",Prospect,Finance,22611557,452,2924 Tanner Lane,Tammyhaven,Minnesota,15098,Maldives,(719)835-9586,https://www.rodriguez.info/,2023-01-25T11:01:55,2024-09-02T13:42:10,d78615e1-9125-4be1-80e0-7e8e75a6995f,False
230c57ae-5d67-4c31-8e78-7276cc77032f,"Mullins, Curry and Ruiz",Competitor,Retail,17467683,614,1321 Walters Springs,New Shelly,Arkansas,21296,Samoa,(723)771-7445x28901,https://thompson.net/,2024-05-19T22:07:17,2024-12-09T13:04:35,67da0b11-46dc-4979-b696-39e478bf735b,True
478d74db-21cf-495d-9141-e4184b8bed81,Clark-Hernandez,Partner,Manufacturing,47518378,119,7953 Lori Station Apt. 733,West Eric,New Hampshire,06854,Sweden,001-439-712-0774x28526,http://walker.com/,2023-12-29T00:03:14,2025-07-21T06:41:09,33066194-3250-47d6-b2c1-33b419a3e7f1,False
1202d7cb-90ae-4040-ad26-78d897a5476f,Lee Ltd,Customer,Finance,11252919,542,48433 Henry Rest,Rodriguezport,South Dakota,32461,Cuba,8504805713,http://murphy-owen.com/,2024-10-26T06:13:22,2024-12-20T11:50:02,0418f8f8-afd9-4223-ac9b-f0e9b1d0e2b0,False
1d8bb466-f802-4ac4-befa-4238c55340f4,Evans PLC,Prospect,Manufacturing,46847593,7947,8720 Stevenson Villages Suite 435,Lake Tammyburgh,Indiana,58345,Slovenia,+1-570-208-7872x2503,http://www.kelly.com/,2024-04-02T14:24:19,2025-08-11T19:43:22,481736d9-d283-4a66-b425-d6766c40df11,False
d6d5e1de-e233-4d26-91f9-935490745f99,Blackwell-Ward,Competitor,Manufacturing,412248,1217,843 Rosales Island,Cameronburgh,Minnesota,33599,Mauritius,(746)903-8283x7365,https://ramirez-nash.info/,2022-08-22T20:20:14,2023-02-02T21:31:26,316f4121-3db0-484d-bc7b-1f15638d362d,False
6fe00d92-7276-4e41-9d93-1abf4339c209,Lane-Hayes,Partner,Retail,16425232,2362,632 William Spur Apt. 773,Cohenport,Maryland,44715,United States Virgin Islands,621.666.9683,https://www.jimenez.com/,2024-05-22T22:15:06,2025-05-17T17:00:23,12d02ced-f6ec-425e-99c7-459f0c9708cf,False
5e8f666d-4d44-4797-898d-07a55ef75871,Buck-Obrien,Prospect,Finance,38482558,7006,3520 Marie Cliff Suite 204,West Sheena,Washington,33821,Greenland,001-445-253-5438x0122,http://mann.com/,2023-11-23T18:06:54,2025-10-22T21:46:03,9678dcc9-68a4-4bab-b70d-c115481d131b,False
a3af3b31-0360-4975-8251-26d8e6cf1b19,"Lamb, Jones and Lyons",Partner,Healthcare,48599172,5366,7197 Courtney Spurs,Leechester,Colorado,13099,Japan,277.450.2791,http://www.conway-fernandez.com/,2022-10-01T15:58:12,2022-12-15T09:30:26,ad04a63d-7017-4a83-b394-3c0950480729,False
8e750322-c3a5-418d-b038-9f69a4326966,Jones-Roberts,Competitor,Manufacturing,3552454,4065,575 Snyder Divide,Cruzmouth,Wisconsin,81289,Luxembourg,398.492.6612,https://www.pierce.biz/,2022-12-04T21:32:18,2025-05-11T05:53:50,3679e8d9-cdc4-4b5c-b918-fdf79321d9dc,False
14a751cf-b903-4bba-a8c8-37b41f892d21,"Ross, Williams and Kirby",Partner,Finance,9542636,180,379 Brittany Trail,Lake Thomasstad,Idaho,88675,Korea,201-949-7757x97508,https://www.hale-blair.net/,2024-02-03T18:27:06,2024-12-25T00:44:35,7820392a-c5fe-412b-9909-d58d559373b2,False
4cd743f9-9408-41b2-b434-633f2afd8f03,"Wright, Andrews and Cunningham",Competitor,Healthcare,29884489,6324,64107 Jensen Shoal,South Janetfurt,Colorado,20831,Kyrgyz Republic,+1-405-726-8110x924,http://www.williams.com/,2025-08-24T19:25:10,2025-09-25T11:16:40,9a6e765e-4bc2-406f-997f-a2ea91614b43,False
898ed9c6-e891-40f6-a6c0-975e0f4782e4,"Weeks, Smith and Chapman",Customer,Healthcare,27037894,9241,0354 Barker Stream Suite 905,New Richardport,Louisiana,14846,Qatar,8773211886,http://www.rivers-zamora.com/,2025-09-23T21:44:44,2025-11-15T16:08:37,86e5e159-2abd-4871-85c7-333d9a17c556,False
c812e4bf-e241-4ecb-a3a4-650a50bc0a0c,"Gonzalez, Crane and Edwards",Partner,Technology,15616264,8843,8958 Jamie Islands,Smithview,Arkansas,42441,Timor-Leste,+1-298-477-6481,http://www.daniels.com/,2022-05-28T06:24:44,2023-08-06T02:15:30,175a2ae0-baa5-4121-8d95-466b5bc08cf8,False
2b4ea702-4834-4b7c-a42c-61880344a37d,"Peters, Nguyen and Anthony",Prospect,Finance,14513007,4996,6045 Caleb Gateway Suite 793,Jameshaven,Oklahoma,01418,Niue,+1-846-309-4978x073,https://pruitt.org/,2024-01-23T11:31:35,2025-07-22T13:14:41,c9dd223a-599f-459b-b403-85b262b4baa8,False
79d9917a-0607-490f-9c3f-4b3eac075dac,"Anderson, Brown and House",Customer,Technology,40744021,4630,2698 Paula Junctions Suite 420,North Sheryl,Hawaii,59957,Rwanda,633-915-9854x75892,http://www.rogers-barr.com/,2023-02-01T15:33:08,2024-10-20T14:22:58,93d5fd82-bd22-467d-8f83-0b711187e46c,False
25af9a57-6704-4c0d-9b53-2adddbd7268d,Gentry Inc,Customer,Retail,24998630,1960,0174 Katherine Road Apt. 191,North Jason,Nebraska,61790,Benin,811.668.6733x606,https://williamson.net/,2024-10-10T02:16:22,2024-12-04T12:02:22,2ca7e7c7-32d3-42d4-84df-6912d2086556,False
678174e7-511a-4ab9-a88e-2325aa713c9e,Morgan-Singleton,Partner,Finance,4937311,1399,61485 Anderson Walk,Port Danielle,Alabama,50273,Central African Republic,(668)976-4312x42228,https://www.green.org/,2023-05-01T20:01:01,2024-09-25T04:10:06,84a3dc41-7a14-4591-a2b6-ba025cb77b19,True
dcb921df-c407-433d-8efc-1edc28792759,"Smith, Barrera and Banks",Partner,Technology,44338375,8043,3650 Leslie Cape Apt. 176,East Monique,Idaho,38953,Isle of Man,+1-651-916-6697x53449,https://kelley.net/,2022-05-25T18:56:05,2024-10-01T19:14:35,980e6f2e-4cdc-4b4e-b813-deef32542a10,False
b6b0bc88-45db-4d73-a6d7-2351ed46c41d,Hernandez and Sons,Partner,Retail,2203085,3076,225 Michael Trace Apt. 617,Sharonborough,Oregon,19035,Liechtenstein,(210)499-9272,http://bullock.com/,2023-06-06T18:45:51,2024-03-16T14:43:19,ec26e9d2-e359-44a7-aa69-ba7ce6aab5ad,False
a0894ee5-e206-4c46-b557-e50e2a6eae1e,"Woods, Snow and Myers",Customer,Healthcare,26265806,458,10087 Luke Island Suite 513,Jennifermouth,Indiana,15295,Mexico,868-379-7462,http://johnson-jacobs.com/,2025-11-08T21:48:17,2025-11-24T18:51:26,affee271-1330-4f6d-aaa5-bdb90ceaa419,False
e4ee18bd-6220-47d1-9188-042eb5eaa8ac,"Huerta, Williams and Brown",Partner,Finance,41091887,8984,8074 Julie Villages Suite 552,Robertshire,Idaho,13246,Christmas Island,+1-355-700-8479x82359,https://macdonald.com/,2023-02-09T06:51:57,2023-12-15T20:55:17,bdbcece1-729a-4a84-9fea-1d709fd46547,False
7d366a5d-dc51-467a-a125-8d807b5c215a,Holland and Sons,Competitor,Finance,4608340,9386,13049 Kennedy Lights Apt. 658,New Andrewport,New Jersey,19682,Papua New Guinea,613-814-5356,https://www.gonzalez-ramsey.biz/,2022-09-17T10:31:52,2024-08-20T09:58:53,cef7ca11-d890-4898-b31f-2d36c11298d2,False
489479f8-1598-4857-811c-108215c651b9,Atkins PLC,Prospect,Manufacturing,13572447,1501,5031 Connor Court,West Carlosside,Washington,30699,Senegal,001-959-340-4171x0245,http://www.day-hart.com/,2025-09-27T11:02:29,2025-12-07T23:10:55,d644528f-315c-486a-82b8-f310a4d67e2d,False
a498f036-9963-417b-9f4b-08af89c772b7,Spears and Sons,Partner,Retail,15445901,4944,74966 Alisha Tunnel Apt. 802,Aprilville,New Mexico,49764,Mauritius,510.560.7167x839,https://www.hodge-camacho.biz/,2025-08-05T07:54:47,2025-11-20T05:28:57,a18245f9-7839-4af7-947d-eefc68545f7f,False
aaf192d0-2b50-49d5-a25d-76c5ba4d2372,Orozco Group,Partner,Healthcare,32751507,7338,655 Erica Isle,Erinside,Wisconsin,59715,Liechtenstein,(585)710-5276,http://www.francis.com/,2025-04-24T19:35:37,2025-07-23T21:04:56,cde6caf9-d6d6-483d-a019-6a06fb079d02,False
45a27b82-55e0-4fea-b4bb-859b94192e12,Kaiser Ltd,Customer,Healthcare,11883441,4937,0556 Philip Estates Suite 395,South Jason,Colorado,53884,Bolivia,+1-842-903-7989x0764,http://www.moore.org/,2023-07-22T13:25:51,2025-04-13T22:17:58,b75e6050-a75b-4937-8103-d66e312f83ed,False
d8eef42c-ff00-45e8-91db-2de4773dcc4b,Lucas-Schultz,Competitor,Manufacturing,11293842,8204,860 Joseph Port,South Justin,North Dakota,32904,Saint Lucia,+1-871-422-0133x8484,https://fisher.com/,2024-10-14T12:15:07,2025-09-16T23:37:04,07be7795-8407-4b35-9ec5-f715de535153,False
dd08b70d-f6dc-4ddf-b261-c9f787325f79,"Sutton, Simpson and Miles",Customer,Technology,14054817,8587,4891 Swanson Groves Suite 742,South Richard,Oklahoma,14966,Korea,315-684-3989,http://www.barron.com/,2024-10-20T08:16:28,2024-12-17T20:59:40,c8020f36-098f-4556-883f-eac102ffe946,False
7ca5b5a5-8575-4e91-a383-97bf2dbb0e57,"Clarke, Humphrey and Riggs",Customer,Healthcare,28458204,3108,7031 Wood Plains,North Frank,Vermont,99675,Bangladesh,+1-298-442-8693x44519,http://www.roberts.com/,2022-09-24T03:29:07,2024-07-24T15:59:12,67630d7b-cd02-4e3a-a43c-b7504df1f5f5,False
cd35ebeb-1b76-4c22-9a2d-5b54716994a5,Dunn-Kelley,Competitor,Manufacturing,28705602,3047,21570 Bailey Roads,Cookville,Colorado,78932,Nicaragua,001-468-348-5108,https://jones.com/,2024-09-18T13:06:31,2025-09-23T22:59:46,c2836334-57b8-48ea-8e8b-4bf504e4141e,False
9a06bde0-a645-48f4-bf38-4ef924310c38,Campbell Group,Prospect,Healthcare,42628166,341,8158 Gray Fields Apt. 445,Tuckermouth,Nevada,02889,Austria,403.464.5718x28855,http://www.brown.net/,2023-02-15T02:21:57,2024-04-10T03:20:16,d2806e25-b55e-4193-895d-0a4912066579,False
5702b308-94be-48ab-a731-dae69be250f3,"Johnson, Horton and Leonard",Customer,Manufacturing,14984022,6312,45258 Jaime Harbor Suite 334,Port Heather,Louisiana,91301,Montserrat,+1-437-411-6124x3957,http://www.stephens.com/,2025-08-07T07:32:22,2025-10-09T00:43:48,6ccb0e6c-0999-4e06-9ec0-35e29580badf,False
65d484f8-f596-41e1-b044-75c67102976f,Lawrence LLC,Prospect,Healthcare,25056622,5565,45861 Allison Stravenue Suite 931,West Josephchester,Alabama,00557,Panama,001-620-307-6530x72986,https://berry.com/,2022-11-03T21:23:35,2024-08-16T12:29:09,9c9a4221-4d05-488f-a134-1dfdf50ca703,False
9e98ad4c-b2af-4082-ac9b-9b475987a889,Davis LLC,Prospect,Retail,20185278,2268,78490 Catherine Wells,Matthewsberg,South Dakota,52828,Egypt,(925)748-1745,https://stanton-decker.com/,2022-09-20T14:43:22,2023-03-20T07:36:07,6361f8ba-40d7-43c7-bf9b-66abb0fb4c20,False
0816c809-17cf-4702-859b-be9ab0d3178f,"Scott, Boyd and Bowers",Customer,Healthcare,35924798,721,40376 Robert Stravenue Apt. 061,Michaelmouth,Michigan,53648,Hungary,+1-552-278-6059x12442,http://lee-west.com/,2023-02-11T11:52:35,2025-04-08T03:01:46,3f8c862d-f373-442f-a0c8-ec888b098f7f,False
81b03807-23aa-49cd-9509-10f47227c87b,"Garcia, Morris and Barrett",Competitor,Retail,266746,1196,5736 Stark Groves Suite 199,Port Vanessaland,Michigan,15576,Senegal,376-855-2307,https://www.warner.info/,2025-03-11T13:51:44,2025-06-02T21:00:35,63c7d933-802c-45ad-b7d3-d0b147a14e4c,False
5b4fe7cf-674b-47ac-b4ed-5c82b63b7b1f,Meyer-Morse,Customer,Healthcare,15144016,6276,63474 Abigail Row Suite 619,North William,Iowa,75403,Ukraine,(328)769-7520x16785,http://www.lynch.com/,2025-09-22T04:33:03,2025-12-24T22:27:18,29848b94-6892-43d2-8c4b-5dcd2c9fb3b1,False
ae1b7f78-9c12-4cc3-804c-96436b3b2c39,Orozco LLC,Prospect,Healthcare,20473398,1299,3866 Vincent Street,Byrdton,Rhode Island,57988,French Guiana,9947777025,https://hamilton.biz/,2022-03-12T06:26:31,2024-05-02T16:00:09,425a9916-25ee-4b39-9d17-904cb98d38e9,False
7762f158-76d8-4442-8f15-e07283ada394,Scott-Kirk,Partner,Healthcare,45790655,4242,836 Walter Islands,Port Diana,Alabama,19095,Romania,+1-236-748-0247x093,https://www.vasquez.com/,2024-07-11T11:42:20,2024-09-14T16:07:56,614dbb51-20fc-4a38-b57f-0f2f891be85c,False
2b2e5cb3-5ffd-4c21-8e23-d4989a0c8b51,Peck-Fritz,Customer,Manufacturing,3227191,5067,47890 Donald Prairie Apt. 969,Maryborough,Connecticut,59741,Burkina Faso,+1-758-538-0214x50191,https://www.hughes.com/,2025-05-27T06:36:59,2025-06-03T15:27:42,383294d9-a4db-40ab-964f-cebd7f141f90,False
fbb37e1b-af97-4c70-aa03-85cfc522ec10,"Nguyen, Baxter and Alexander",Prospect,Finance,36825068,2297,7376 Christine Meadows,Dickersonborough,Ohio,49206,Saudi Arabia,720.666.4942,http://mcfarland.com/,2023-10-31T16:42:14,2025-09-12T04:38:05,2dd745fa-7558-4764-a0a7-157ab6772247,False
13c02256-048f-4890-9672-2d9a136e8a3c,"Glover, Johnson and Wood",Partner,Healthcare,39496847,2601,91076 Kyle Heights,Jacksonville,Hawaii,41589,Saudi Arabia,599-222-2660x590,http://archer.org/,2023-06-11T11:49:41,2025-12-20T09:49:51,20314b70-3b3b-43dc-a11f-6f89de63e3c2,False
cd3a5581-7b2f-451e-b4c2-42d5b866b331,"Jackson, Taylor and Nguyen",Competitor,Retail,26569946,765,3740 Natalie Mountains Apt. 821,Christineview,Missouri,14078,Lesotho,939.329.3705x982,https://williams.biz/,2024-06-20T23:12:38,2025-07-02T02:04:28,eaf542c0-0ba5-4622-8d55-beeccb2a8373,False
aad7eab8-7a75-4b74-b4c9-20a784806179,Wells and Sons,Competitor,Finance,40615035,7973,771 Smith Drive Suite 557,Rebeccastad,Idaho,97173,Guam,(644)552-2235x85128,http://moss.com/,2023-07-13T02:55:27,2023-08-25T21:07:11,a7891adc-1cf2-41a8-899c-616304669b1d,False
ed679cc1-85e8-4f02-81f3-ad0a8be3b1ba,Hardy-Carter,Competitor,Technology,25167900,7862,11198 Berg Ways,South Charles,Florida,50993,Tajikistan,328.902.5817x5992,http://www.wolfe-suarez.biz/,2024-05-10T18:28:52,2025-09-06T00:49:04,c58a9a58-82e5-4e2e-a28a-b3dc33a9d8af,False
60cb04e1-3be4-44b3-807e-e5b8d3035e24,Anderson Ltd,Customer,Manufacturing,26992913,7430,933 Rachel Mountain,West Ricky,Pennsylvania,31923,Gabon,529-575-6257,https://www.price-wilson.info/,2024-03-27T18:46:29,2025-03-04T09:03:52,27ab07d5-043b-4fce-928b-528a412f3396,False
8d265659-e916-442f-8236-a4749c8ddd77,Bush-Thomas,Customer,Technology,31952887,9881,97767 Jimmy Wall,South Davidhaven,North Carolina,08154,Guinea-Bissau,511-498-2262x46828,https://cole.org/,2023-04-30T05:43:20,2024-05-01T03:31:23,909552a3-f204-4267-a798-318a62d148c9,False
dfb3530e-061b-4509-a5f7-21b16d42afa4,Travis Ltd,Partner,Healthcare,6297546,6952,36282 Valdez Ways,West Dustin,Illinois,46322,Czech Republic,961.269.2918x309,https://www.robinson.info/,2025-05-28T13:12:30,2025-08-22T21:38:33,00d8b3cc-d3b5-4000-9b4c-45c37e477750,False
85a6111b-f6b6-4523-87ac-ac18f4ebd72d,Fox-Robinson,Prospect,Finance,23820278,7096,069 Sara Valleys Apt. 759,South Coreyview,New Hampshire,89683,Djibouti,+1-747-819-2981x7788,https://www.bennett.com/,2022-07-31T10:54:09,2023-08-29T20:56:11,ccf17ab5-54e8-424d-a6cd-e1e8b8fd0a59,False
ce42f192-dac1-4b1a-913c-2b47c49d0184,"Abbott, Martinez and Patton",Partner,Healthcare,5432373,7103,90583 Washington Radial Apt. 665,Nelsonchester,North Dakota,49763,Argentina,886-993-2487x9093,http://www.suarez-blair.com/,2024-05-07T21:56:55,2024-10-15T20:53:32,672ab5c3-b839-4993-9672-721fb97bbca0,False
9621b3a2-0fdc-4770-bdb2-4b94a9f5908e,"Ramirez, Ellis and Alexander",Customer,Manufacturing,42987063,4425,0864 Mack Expressway,Karlview,Maryland,57416,Gambia,461-807-7367,https://www.hall-hess.com/,2022-01-01T12:50:37,2023-01-31T21:04:25,99005f83-a2ce-4300-8083-cf20cab2b0ab,False
bbbd24f5-8b96-44c8-bc37-b4193fe01d83,"Ritter, Mills and Holland",Competitor,Technology,11948169,524,03104 Rivers Ridges,Williamsburgh,Massachusetts,70907,Philippines,+1-453-262-7197x45461,http://foley-faulkner.com/,2024-05-02T06:52:18,2025-08-04T15:59:44,dbc575d0-9d2e-4708-9527-fdc48571c7c0,False
